Date,Time,date_time,relative_humidity,altimeter,air_temp
07/06/21,01:47AM,07/06/21-01:47AM,82.65,29.93,64.4
07/06/21,12:47AM,07/06/21-12:47AM,68.61,29.92,69.8
07/05/21,11:47PM,07/05/21-11:47PM,64.54,29.93,71.6
07/05/21,10:47PM,07/05/21-10:47PM,64.76,29.94,73.4
07/05/21,09:52PM,07/05/21-09:52PM,60.75,29.95,73.4
07/05/21,08:52PM,07/05/21-08:52PM,57.2,29.97,75.2
07/05/21,07:59PM,07/05/21-07:59PM,53.88,29.99,77
07/05/21,06:47PM,07/05/21-06:47PM,57.2,30.01,75.2
07/05/21,05:47PM,07/05/21-05:47PM,60.75,30.01,73.4
07/05/21,05:03PM,07/05/21-05:03PM,60.98,30.01,75.2
07/05/21,04:47PM,07/05/21-04:47PM,68.81,30.01,71.6
07/05/21,03:47PM,07/05/21-03:47PM,93.94,30.01,66.2
07/05/21,02:51PM,07/05/21-02:51PM,93.89,29.99,64.4
07/05/21,01:53PM,07/05/21-01:53PM,93.84,29.99,62.6
07/05/21,02:50AM,07/05/21-02:50AM,88.11,29.92,64.4
07/05/21,01:50AM,07/05/21-01:50AM,82.77,29.92,66.2
07/05/21,12:50AM,07/05/21-12:50AM,68.61,29.92,69.8
07/04/21,11:47PM,07/04/21-11:47PM,68.81,29.93,71.6
07/04/21,10:50PM,07/04/21-10:50PM,64.76,29.93,73.4
07/04/21,09:50PM,07/04/21-09:50PM,60.98,29.95,75.2
07/04/21,08:50PM,07/04/21-08:50PM,60.98,29.96,75.2
07/04/21,07:47PM,07/04/21-07:47PM,64.98,29.98,75.2
07/04/21,06:50PM,07/04/21-06:50PM,60.98,29.99,75.2
07/04/21,05:51PM,07/04/21-05:51PM,54.4,29.99,80.6
07/04/21,04:48PM,07/04/21-04:48PM,68.81,29.99,71.6
07/04/21,03:48PM,07/04/21-03:48PM,78.09,29.99,71.6
07/04/21,02:55PM,07/04/21-02:55PM,88.2,29.98,66.2
07/04/21,01:52PM,07/04/21-01:52PM,88.2,29.97,66.2
07/04/21,02:47AM,07/04/21-02:47AM,72.97,29.89,68
07/04/21,01:47AM,07/04/21-01:47AM,73.15,29.89,69.8
07/04/21,12:50AM,07/04/21-12:50AM,73.32,29.88,71.6
07/03/21,11:50PM,07/03/21-11:50PM,68.81,29.89,71.6
07/03/21,10:55PM,07/03/21-10:55PM,69.01,29.88,73.4
07/03/21,09:47PM,07/03/21-09:47PM,69.01,29.89,73.4
07/03/21,08:51PM,07/03/21-08:51PM,69.01,29.91,73.4
07/03/21,07:51PM,07/03/21-07:51PM,69.01,29.93,73.4
07/03/21,06:59PM,07/03/21-06:59PM,64.98,29.94,75.2
07/03/21,04:47PM,07/03/21-04:47PM,69.4,29.95,77
07/03/21,03:47PM,07/03/21-03:47PM,83.01,29.96,69.8
07/03/21,02:47PM,07/03/21-02:47PM,100,29.94,64.4
07/03/21,01:47PM,07/03/21-01:47PM,100,29.93,62.6
07/03/21,02:57AM,07/03/21-02:57AM,93.89,29.88,64.4
07/03/21,02:03AM,07/03/21-02:03AM,82.77,29.88,66.2
07/03/21,01:47AM,07/03/21-01:47AM,88.2,29.87,66.2
07/03/21,12:58AM,07/03/21-12:58AM,77.94,29.87,69.8
07/03/21,12:21AM,07/03/21-12:21AM,73.32,29.87,71.6
07/02/21,11:51PM,07/02/21-11:51PM,73.32,29.87,71.6
07/02/21,10:58PM,07/02/21-10:58PM,73.32,29.87,71.6
07/02/21,09:47PM,07/02/21-09:47PM,69.01,29.89,73.4
07/02/21,08:48PM,07/02/21-08:48PM,69.01,29.9,73.4
07/02/21,07:52PM,07/02/21-07:52PM,69.01,29.91,73.4
07/02/21,06:47PM,07/02/21-06:47PM,64.98,29.91,75.2
07/02/21,05:51PM,07/02/21-05:51PM,64.98,29.92,75.2
07/02/21,04:51PM,07/02/21-04:51PM,78.24,29.92,73.4
07/02/21,03:48PM,07/02/21-03:48PM,93.98,29.93,68
07/02/21,02:53PM,07/02/21-02:53PM,100,29.94,64.4
07/02/21,01:50PM,07/02/21-01:50PM,100,29.93,64.4
07/02/21,02:50AM,07/02/21-02:50AM,77.79,29.85,68
07/02/21,01:51AM,07/02/21-01:51AM,77.94,29.84,69.8
07/02/21,12:53AM,07/02/21-12:53AM,73.32,29.84,71.6
07/01/21,11:52PM,07/01/21-11:52PM,69.01,29.85,73.4
07/01/21,10:57PM,07/01/21-10:57PM,64.98,29.85,75.2
07/01/21,09:52PM,07/01/21-09:52PM,64.98,29.86,75.2
07/01/21,08:49PM,07/01/21-08:49PM,64.98,29.88,75.2
07/01/21,07:50PM,07/01/21-07:50PM,64.98,29.9,75.2
07/01/21,06:49PM,07/01/21-06:49PM,61.21,29.92,77
07/01/21,05:50PM,07/01/21-05:50PM,57.45,29.93,77
07/01/21,04:54PM,07/01/21-04:54PM,60.98,29.95,75.2
07/01/21,04:33PM,07/01/21-04:33PM,69.21,29.95,75.2
07/01/21,03:47PM,07/01/21-03:47PM,82.89,29.96,68
07/01/21,02:50PM,07/01/21-02:50PM,93.94,29.96,66.2
07/01/21,01:47PM,07/01/21-01:47PM,100,29.95,64.4
07/01/21,02:49AM,07/01/21-02:49AM,82.77,29.88,66.2
07/01/21,01:49AM,07/01/21-01:49AM,77.94,29.88,69.8
07/01/21,12:48AM,07/01/21-12:48AM,68.81,29.87,71.6
06/30/21,11:48PM,06/30/21-11:48PM,69.01,29.87,73.4
06/30/21,10:48PM,06/30/21-10:48PM,61.21,29.88,77
06/30/21,09:48PM,06/30/21-09:48PM,57.69,29.89,78.8
06/30/21,08:47PM,06/30/21-08:47PM,57.69,29.9,78.8
06/30/21,08:23PM,06/30/21-08:23PM,54.4,29.91,80.6
06/30/21,07:49PM,06/30/21-07:49PM,57.69,29.92,78.8
06/30/21,06:50PM,06/30/21-06:50PM,65.2,29.93,77
06/30/21,05:56PM,06/30/21-05:56PM,78.09,29.93,71.6
06/30/21,04:50PM,06/30/21-04:50PM,93.94,29.93,66.2
06/30/21,03:53PM,06/30/21-03:53PM,100,29.93,64.4
06/30/21,02:47PM,06/30/21-02:47PM,93.89,29.93,64.4
06/30/21,02:26PM,06/30/21-02:26PM,93.89,29.92,64.4
06/30/21,01:47PM,06/30/21-01:47PM,93.89,29.91,64.4
06/30/21,02:50AM,06/30/21-02:50AM,82.77,29.84,66.2
06/30/21,01:48AM,06/30/21-01:48AM,73.15,29.82,69.8
06/29/21,11:47PM,06/29/21-11:47PM,64.98,29.81,75.2
06/29/21,10:47PM,06/29/21-10:47PM,64.98,29.81,75.2
06/29/21,09:49PM,06/29/21-09:49PM,69.01,29.82,73.4
06/29/21,08:47PM,06/29/21-08:47PM,61.21,29.82,77
06/29/21,07:47PM,06/29/21-07:47PM,64.98,29.83,75.2
06/29/21,06:47PM,06/29/21-06:47PM,78.09,29.83,71.6
06/29/21,05:47PM,06/29/21-05:47PM,77.94,29.83,69.8
06/29/21,04:47PM,06/29/21-04:47PM,88.29,29.81,68
06/29/21,03:47PM,06/29/21-03:47PM,93.94,29.81,66.2
06/29/21,02:53PM,06/29/21-02:53PM,93.94,29.8,66.2
06/29/21,01:53PM,06/29/21-01:53PM,93.89,29.79,64.4
06/29/21,02:47AM,06/29/21-02:47AM,77.79,29.73,68
06/29/21,01:55AM,06/29/21-01:55AM,73.32,29.71,71.6
06/29/21,12:47AM,06/29/21-12:47AM,69.21,29.69,75.2
06/28/21,11:47PM,06/28/21-11:47PM,69.21,29.69,75.2
06/28/21,10:47PM,06/28/21-10:47PM,65.2,29.69,77
06/28/21,09:47PM,06/28/21-09:47PM,69.21,29.7,75.2
06/28/21,08:57PM,06/28/21-08:57PM,61.21,29.7,77
06/28/21,07:48PM,06/28/21-07:48PM,64.98,29.71,75.2
06/28/21,06:53PM,06/28/21-06:53PM,64.98,29.71,75.2
06/28/21,05:47PM,06/28/21-05:47PM,8.12,29.71,
06/28/21,04:47PM,06/28/21-04:47PM,61.44,29.71,78.8
06/28/21,03:47PM,06/28/21-03:47PM,78.09,29.72,71.6
06/28/21,02:47PM,06/28/21-02:47PM,93.94,29.72,66.2
06/28/21,01:50PM,06/28/21-01:50PM,100,29.72,64.4
06/28/21,02:47AM,06/28/21-02:47AM,68.61,29.69,69.8
06/28/21,01:47AM,06/28/21-01:47AM,69.01,29.68,73.4
06/28/21,12:47AM,06/28/21-12:47AM,69.01,29.68,73.4
06/26/21,11:50PM,06/26/21-11:50PM,64.76,29.76,73.4
06/26/21,10:47PM,06/26/21-10:47PM,60.98,29.77,75.2
06/26/21,09:47PM,06/26/21-09:47PM,60.98,29.79,75.2
06/26/21,08:52PM,06/26/21-08:52PM,60.98,29.81,75.2
06/26/21,07:53PM,06/26/21-07:53PM,60.98,29.82,75.2
06/26/21,05:48PM,06/26/21-05:48PM,60.98,29.84,75.2
06/26/21,04:55PM,06/26/21-04:55PM,54.14,29.85,78.8
06/26/21,03:48PM,06/26/21-03:48PM,64.76,29.87,73.4
06/26/21,02:54PM,06/26/21-02:54PM,77.79,29.87,68
06/26/21,01:51PM,06/26/21-01:51PM,93.84,29.87,62.6
06/26/21,02:50AM,06/26/21-02:50AM,68.2,29.87,66.2
06/26/21,01:53AM,06/26/21-01:53AM,73.15,29.86,69.8
06/26/21,12:47AM,06/26/21-12:47AM,68.81,29.85,71.6
06/25/21,11:55PM,06/25/21-11:55PM,64.76,29.88,73.4
06/25/21,10:50PM,06/25/21-10:50PM,64.76,29.89,73.4
06/25/21,09:55PM,06/25/21-09:55PM,60.98,29.91,75.2
06/25/21,08:57PM,06/25/21-08:57PM,60.98,29.93,75.2
06/25/21,07:48PM,06/25/21-07:48PM,44.89,29.94,80.6
06/25/21,06:51PM,06/25/21-06:51PM,57.45,29.94,77
06/25/21,05:57PM,06/25/21-05:57PM,50.78,29.94,78.8
06/25/21,04:51PM,06/25/21-04:51PM,53.88,29.95,77
06/25/21,03:47PM,06/25/21-03:47PM,64.76,29.96,73.4
06/25/21,02:47PM,06/25/21-02:47PM,82.77,29.96,66.2
06/25/21,01:54PM,06/25/21-01:54PM,100,29.96,64.4
06/25/21,02:50AM,06/25/21-02:50AM,77.48,29.97,64.4
06/25/21,01:52AM,06/25/21-01:52AM,72.78,29.97,66.2
06/25/21,12:47AM,06/25/21-12:47AM,68.41,29.96,68
06/24/21,11:48PM,06/24/21-11:48PM,64.32,29.97,69.8
06/24/21,10:47PM,06/24/21-10:47PM,60.51,29.96,71.6
06/24/21,09:55PM,06/24/21-09:55PM,60.51,29.98,71.6
06/24/21,08:55PM,06/24/21-08:55PM,60.51,30,71.6
06/24/21,07:47PM,06/24/21-07:47PM,56.95,30.02,73.4
06/24/21,06:55PM,06/24/21-06:55PM,60.51,30.02,71.6
06/24/21,05:49PM,06/24/21-05:49PM,60.51,30.03,71.6
06/24/21,04:47PM,06/24/21-04:47PM,64.32,30.03,69.8
06/24/21,03:48PM,06/24/21-03:48PM,77.64,30.04,66.2
06/24/21,02:48PM,06/24/21-02:48PM,88.11,30.03,64.4
06/24/21,01:52PM,06/24/21-01:52PM,93.84,30.02,62.6
06/24/21,02:47AM,06/24/21-02:47AM,72.78,29.96,66.2
06/24/21,01:47AM,06/24/21-01:47AM,68.41,29.95,68
06/24/21,12:48AM,06/24/21-12:48AM,64.54,29.94,71.6
06/23/21,11:53PM,06/23/21-11:53PM,64.54,29.93,71.6
06/23/21,10:47PM,06/23/21-10:47PM,60.98,29.93,75.2
06/23/21,09:57PM,06/23/21-09:57PM,60.75,29.93,73.4
06/23/21,08:47PM,06/23/21-08:47PM,64.76,29.92,73.4
06/23/21,07:47PM,06/23/21-07:47PM,60.98,29.92,75.2
06/23/21,06:47PM,06/23/21-06:47PM,64.76,29.93,73.4
06/23/21,05:47PM,06/23/21-05:47PM,64.76,29.92,73.4
06/23/21,04:47PM,06/23/21-04:47PM,60.98,29.92,75.2
06/23/21,03:47PM,06/23/21-03:47PM,64.76,29.93,73.4
06/23/21,02:47PM,06/23/21-02:47PM,83.01,29.93,69.8
06/23/21,01:52PM,06/23/21-01:52PM,93.89,29.93,64.4
06/23/21,02:48AM,06/23/21-02:48AM,88.11,29.89,64.4
06/23/21,01:49AM,06/23/21-01:49AM,77.79,29.9,68
06/23/21,12:48AM,06/23/21-12:48AM,64.54,29.9,71.6
06/22/21,11:48PM,06/22/21-11:48PM,64.32,29.91,69.8
06/22/21,10:47PM,06/22/21-10:47PM,64.54,29.91,71.6
06/22/21,09:48PM,06/22/21-09:48PM,56.95,29.93,73.4
06/22/21,08:47PM,06/22/21-08:47PM,60.51,29.93,71.6
06/22/21,07:47PM,06/22/21-07:47PM,60.51,29.93,71.6
06/22/21,06:47PM,06/22/21-06:47PM,60.51,29.94,71.6
06/22/21,05:47PM,06/22/21-05:47PM,60.51,29.94,71.6
06/22/21,04:47PM,06/22/21-04:47PM,72.97,29.94,68
06/22/21,03:48PM,06/22/21-03:48PM,72.97,29.94,68
06/22/21,02:47PM,06/22/21-02:47PM,88.29,29.94,68
06/22/21,01:47PM,06/22/21-01:47PM,100,29.93,62.6
06/22/21,02:47AM,06/22/21-02:47AM,82.52,29.93,62.6
06/22/21,01:47AM,06/22/21-01:47AM,77.48,29.94,64.4
06/22/21,12:47AM,06/22/21-12:47AM,68.61,29.94,69.8
06/21/21,11:51PM,06/21/21-11:51PM,64.54,29.95,71.6
06/21/21,10:53PM,06/21/21-10:53PM,64.54,29.95,71.6
06/21/21,09:47PM,06/21/21-09:47PM,60.75,29.96,73.4
06/21/21,08:47PM,06/21/21-08:47PM,57.2,29.97,75.2
06/21/21,06:59PM,06/21/21-06:59PM,57.2,29.99,75.2
06/21/21,05:55PM,06/21/21-05:55PM,60.98,29.99,75.2
06/21/21,04:47PM,06/21/21-04:47PM,69.21,29.99,75.2
06/21/21,03:47PM,06/21/21-03:47PM,88.2,29.99,66.2
06/21/21,02:53PM,06/21/21-02:53PM,93.89,29.98,64.4
06/21/21,01:50PM,06/21/21-01:50PM,93.84,29.97,62.6
06/21/21,02:47AM,06/21/21-02:47AM,82.52,29.9,62.6
06/21/21,01:51AM,06/21/21-01:51AM,72.78,29.89,66.2
06/21/21,12:47AM,06/21/21-12:47AM,64.54,29.88,71.6
06/20/21,11:47PM,06/20/21-11:47PM,64.54,29.88,71.6
06/20/21,10:47PM,06/20/21-10:47PM,64.54,29.88,71.6
06/20/21,09:47PM,06/20/21-09:47PM,64.76,29.89,73.4
06/20/21,08:48PM,06/20/21-08:48PM,64.76,29.89,73.4
06/20/21,06:47PM,06/20/21-06:47PM,69.01,29.89,73.4
06/20/21,05:47PM,06/20/21-05:47PM,73.32,29.88,71.6
06/20/21,05:18PM,06/20/21-05:18PM,83.01,29.88,69.8
06/20/21,04:47PM,06/20/21-04:47PM,93.94,29.88,66.2
06/20/21,03:59PM,06/20/21-03:59PM,100,29.87,64.4
06/20/21,02:47PM,06/20/21-02:47PM,100,29.86,64.4
06/20/21,01:54PM,06/20/21-01:54PM,100,29.84,62.6
06/20/21,02:52AM,06/20/21-02:52AM,93.84,29.77,62.6
06/20/21,01:52AM,06/20/21-01:52AM,77.64,29.76,66.2
06/20/21,12:48AM,06/20/21-12:48AM,73.15,29.75,69.8
06/19/21,11:57PM,06/19/21-11:57PM,68.81,29.76,71.6
06/19/21,10:47PM,06/19/21-10:47PM,68.81,29.77,71.6
06/19/21,09:47PM,06/19/21-09:47PM,64.76,29.78,73.4
06/19/21,08:47PM,06/19/21-08:47PM,73.32,29.79,71.6
06/19/21,07:52PM,06/19/21-07:52PM,73.32,29.81,71.6
06/19/21,06:47PM,06/19/21-06:47PM,69.01,29.82,73.4
06/19/21,05:52PM,06/19/21-05:52PM,73.32,29.83,71.6
06/19/21,04:58PM,06/19/21-04:58PM,78.09,29.83,71.6
06/19/21,03:47PM,06/19/21-03:47PM,93.94,29.83,66.2
06/19/21,02:50PM,06/19/21-02:50PM,93.94,29.83,66.2
06/19/21,01:47PM,06/19/21-01:47PM,93.89,29.81,64.4
06/19/21,02:49AM,06/19/21-02:49AM,82.65,29.77,64.4
06/19/21,01:54AM,06/19/21-01:54AM,77.79,29.76,68
06/19/21,12:47AM,06/19/21-12:47AM,68.81,29.75,71.6
06/18/21,11:47PM,06/18/21-11:47PM,64.76,29.76,73.4
06/18/21,10:59PM,06/18/21-10:59PM,60.98,29.76,75.2
06/18/21,09:57PM,06/18/21-09:57PM,57.45,29.77,77
06/18/21,08:50PM,06/18/21-08:50PM,54.4,29.79,80.6
06/18/21,07:50PM,06/18/21-07:50PM,54.4,29.8,80.6
06/18/21,06:47PM,06/18/21-06:47PM,61.21,29.81,77
06/18/21,05:55PM,06/18/21-05:55PM,64.76,29.82,73.4
06/18/21,04:52PM,06/18/21-04:52PM,83.13,29.83,71.6
06/18/21,04:29PM,06/18/21-04:29PM,88.37,29.83,69.8
06/18/21,03:47PM,06/18/21-03:47PM,100,29.83,66.2
06/18/21,03:00PM,06/18/21-03:00PM,100,29.83,66.2
06/18/21,01:50PM,06/18/21-01:50PM,100,29.82,62.6
06/18/21,02:55AM,06/18/21-02:55AM,82.77,29.78,66.2
06/18/21,01:50AM,06/18/21-01:50AM,77.94,29.78,69.8
06/18/21,12:56AM,06/18/21-12:56AM,73.32,29.77,71.6
06/17/21,11:47PM,06/17/21-11:47PM,64.98,29.78,75.2
06/17/21,10:47PM,06/17/21-10:47PM,57.69,29.79,78.8
06/17/21,10:10PM,06/17/21-10:10PM,54.65,29.79,82.4
06/17/21,09:57PM,06/17/21-09:57PM,54.4,29.79,80.6
06/17/21,08:51PM,06/17/21-08:51PM,51.31,29.8,82.4
06/17/21,07:47PM,06/17/21-07:47PM,57.69,29.81,78.8
06/17/21,06:55PM,06/17/21-06:55PM,57.69,29.82,78.8
06/17/21,05:58PM,06/17/21-05:58PM,64.76,29.83,73.4
06/17/21,04:49PM,06/17/21-04:49PM,69.01,29.84,73.4
06/17/21,03:47PM,06/17/21-03:47PM,83.13,29.83,71.6
06/17/21,02:52PM,06/17/21-02:52PM,100,29.82,66.2
06/17/21,01:47PM,06/17/21-01:47PM,100,29.82,62.6
06/17/21,02:49AM,06/17/21-02:49AM,88.2,29.81,66.2
06/17/21,01:49AM,06/17/21-01:49AM,73.32,29.8,71.6
06/17/21,12:49AM,06/17/21-12:49AM,60.98,29.8,75.2
06/17/21,12:33AM,06/17/21-12:33AM,54.14,29.8,78.8
06/16/21,11:47PM,06/16/21-11:47PM,45.44,29.8,84.2
06/16/21,10:47PM,06/16/21-10:47PM,47.88,29.82,80.6
06/16/21,09:47PM,06/16/21-09:47PM,51.05,29.82,80.6
06/16/21,08:47PM,06/16/21-08:47PM,54.4,29.83,80.6
06/16/21,07:51PM,06/16/21-07:51PM,57.69,29.84,78.8
06/16/21,06:54PM,06/16/21-06:54PM,61.21,29.85,77
06/16/21,05:47PM,06/16/21-05:47PM,57.69,29.85,78.8
06/16/21,04:47PM,06/16/21-04:47PM,57.69,29.86,78.8
06/16/21,03:47PM,06/16/21-03:47PM,69.21,29.86,75.2
06/16/21,03:23PM,06/16/21-03:23PM,100,29.86,71.6
06/16/21,02:47PM,06/16/21-02:47PM,100,29.86,71.6
06/16/21,01:47PM,06/16/21-01:47PM,100,29.87,66.2
06/16/21,02:50AM,06/16/21-02:50AM,39.39,29.75,80.6
06/16/21,01:49AM,06/16/21-01:49AM,44.61,29.76,78.8
06/16/21,12:47AM,06/16/21-12:47AM,47.33,29.76,77
06/15/21,11:49PM,06/15/21-11:49PM,47.61,29.81,78.8
06/15/21,10:47PM,06/15/21-10:47PM,47.33,29.83,77
06/15/21,09:47PM,06/15/21-09:47PM,50.78,29.84,78.8
06/15/21,08:47PM,06/15/21-08:47PM,54.14,29.85,78.8
06/15/21,07:47PM,06/15/21-07:47PM,48.15,29.86,82.4
06/15/21,06:47PM,06/15/21-06:47PM,51.31,29.88,82.4
06/15/21,05:47PM,06/15/21-05:47PM,51.31,29.87,82.4
06/15/21,04:47PM,06/15/21-04:47PM,51.31,29.88,82.4
06/15/21,03:47PM,06/15/21-03:47PM,61.21,29.88,77
06/15/21,02:52PM,06/15/21-02:52PM,73.5,29.88,73.4
06/15/21,01:48PM,06/15/21-01:48PM,88.2,29.88,66.2
06/15/21,02:48AM,06/15/21-02:48AM,56.95,29.86,73.4
06/15/21,01:47AM,06/15/21-01:47AM,50.52,29.85,77
06/15/21,12:50AM,06/15/21-12:50AM,47.61,29.85,78.8
06/14/21,11:50PM,06/14/21-11:50PM,42.06,29.87,80.6
06/14/21,10:47PM,06/14/21-10:47PM,47.61,29.88,78.8
06/14/21,09:47PM,06/14/21-09:47PM,50.52,29.89,77
06/14/21,08:51PM,06/14/21-08:51PM,53.88,29.89,77
06/14/21,07:47PM,06/14/21-07:47PM,57.45,29.91,77
06/14/21,06:47PM,06/14/21-06:47PM,54.14,29.92,78.8
06/14/21,05:47PM,06/14/21-05:47PM,64.98,29.92,75.2
06/14/21,04:50PM,06/14/21-04:50PM,54.14,29.92,78.8
06/14/21,03:55PM,06/14/21-03:55PM,57.45,29.93,77
06/14/21,02:55PM,06/14/21-02:55PM,68.81,29.93,71.6
06/14/21,01:55PM,06/14/21-01:55PM,88.2,29.91,66.2
06/14/21,02:47AM,06/14/21-02:47AM,60.27,29.88,69.8
06/14/21,01:47AM,06/14/21-01:47AM,,29.88,
06/14/21,12:50AM,06/14/21-12:50AM,64.54,29.88,71.6
06/13/21,11:50PM,06/13/21-11:50PM,56.95,29.88,73.4
06/13/21,10:50PM,06/13/21-10:50PM,68.81,29.88,71.6
06/13/21,09:50PM,06/13/21-09:50PM,64.76,29.89,73.4
06/13/21,08:50PM,06/13/21-08:50PM,64.76,29.9,73.4
06/13/21,07:50PM,06/13/21-07:50PM,53.88,29.91,77
06/13/21,06:47PM,06/13/21-06:47PM,44.89,29.92,80.6
06/13/21,05:48PM,06/13/21-05:48PM,53.36,29.93,73.4
06/13/21,04:47PM,06/13/21-04:47PM,60.51,29.93,71.6
06/13/21,02:55PM,06/13/21-02:55PM,88.11,29.82,64.4
06/13/21,01:53PM,06/13/21-01:53PM,93.84,29.89,62.6
06/13/21,02:50AM,06/13/21-02:50AM,46.5,29.84,71.6
06/13/21,01:52AM,06/13/21-01:52AM,46.78,29.83,73.4
06/13/21,12:52AM,06/13/21-12:52AM,44.05,29.82,75.2
06/12/21,10:47PM,06/12/21-10:47PM,42.06,29.84,80.6
06/12/21,09:47PM,06/12/21-09:47PM,44.61,29.84,78.8
06/12/21,08:47PM,06/12/21-08:47PM,39.11,29.84,78.8
06/12/21,07:56PM,06/12/21-07:56PM,47.61,29.86,78.8
06/12/21,06:47PM,06/12/21-06:47PM,44.61,29.87,78.8
06/12/21,05:47PM,06/12/21-05:47PM,44.89,29.87,80.6
06/12/21,04:48PM,06/12/21-04:48PM,50.25,29.88,75.2
06/12/21,03:48PM,06/12/21-03:48PM,56.95,29.88,73.4
06/12/21,02:50PM,06/12/21-02:50PM,68.41,29.88,68
06/12/21,01:49PM,06/12/21-01:49PM,72.42,29.88,62.6
06/12/21,02:47AM,06/12/21-02:47AM,37.95,29.88,71.6
06/12/21,01:47AM,06/12/21-01:47AM,33.34,29.87,73.4
06/12/21,12:47AM,06/12/21-12:47AM,33.63,29.88,75.2
06/11/21,11:52PM,06/11/21-11:52PM,56.95,29.89,73.4
06/11/21,10:52PM,06/11/21-10:52PM,50.25,29.9,75.2
06/11/21,09:47PM,06/11/21-09:47PM,50.25,29.91,75.2
06/11/21,08:52PM,06/11/21-08:52PM,50.25,29.92,75.2
06/11/21,07:49PM,06/11/21-07:49PM,34.5,29.94,80.6
06/11/21,06:48PM,06/11/21-06:48PM,36.87,29.95,80.6
06/11/21,05:48PM,06/11/21-05:48PM,41.78,29.96,78.8
06/11/21,04:47PM,06/11/21-04:47PM,53.1,29.96,71.6
06/11/21,03:47PM,06/11/21-03:47PM,60.51,29.97,71.6
06/11/21,02:47PM,06/11/21-02:47PM,68.2,29.96,66.2
06/11/21,01:48PM,06/11/21-01:48PM,77.17,29.95,60.8
06/11/21,02:48AM,06/11/21-02:48AM,48.87,29.98,66.2
06/11/21,01:58AM,06/11/21-01:58AM,43.19,29.98,69.8
06/11/21,12:52AM,06/11/21-12:52AM,43.48,29.99,71.6
06/10/21,11:49PM,06/10/21-11:49PM,35.72,30.01,73.4
06/10/21,10:47PM,06/10/21-10:47PM,31.11,30.03,73.4
06/10/21,09:52PM,06/10/21-09:52PM,46.78,30.05,73.4
06/10/21,08:57PM,06/10/21-08:57PM,46.78,30.06,73.4
06/10/21,07:47PM,06/10/21-07:47PM,46.78,30.07,73.4
06/10/21,06:50PM,06/10/21-06:50PM,38.53,30.08,75.2
06/10/21,05:47PM,06/10/21-05:47PM,33.63,30.1,75.2
06/10/21,04:47PM,06/10/21-04:47PM,36.01,30.1,75.2
06/10/21,03:50PM,06/10/21-03:50PM,43.19,30.11,69.8
06/10/21,02:47PM,06/10/21-02:47PM,72.78,30.1,66.2
06/10/21,01:47PM,06/10/21-01:47PM,87.75,30.1,57.2
06/10/21,02:48AM,06/10/21-02:48AM,55.67,30.07,64.4
06/10/21,01:49AM,06/10/21-01:49AM,52.3,30.08,66.2
06/10/21,12:49AM,06/10/21-12:49AM,46.22,30.08,69.8
06/09/21,11:54PM,06/09/21-11:54PM,52.83,30.09,69.8
06/09/21,10:47PM,06/09/21-10:47PM,43.48,30.09,71.6
06/09/21,09:47PM,06/09/21-09:47PM,52.83,30.1,69.8
06/09/21,08:47PM,06/09/21-08:47PM,49.7,30.1,71.6
06/09/21,07:52PM,06/09/21-07:52PM,52.83,30.1,69.8
06/09/21,06:47PM,06/09/21-06:47PM,53.1,30.09,71.6
06/09/21,05:47PM,06/09/21-05:47PM,53.1,30.08,71.6
06/09/21,04:47PM,06/09/21-04:47PM,52.83,30.07,69.8
06/09/21,03:47PM,06/09/21-03:47PM,68.2,30.08,66.2
06/09/21,02:47PM,06/09/21-02:47PM,77.33,30.06,62.6
06/09/21,01:52PM,06/09/21-01:52PM,77.33,30.05,62.6
06/09/21,02:49AM,06/09/21-02:49AM,77.33,30.04,62.6
06/09/21,01:47AM,06/09/21-01:47AM,68.2,30.02,66.2
06/09/21,12:52AM,06/09/21-12:52AM,60.27,30.01,69.8
06/08/21,11:47PM,06/08/21-11:47PM,56.7,30.01,71.6
06/08/21,10:47PM,06/08/21-10:47PM,53.1,30.02,71.6
06/08/21,09:47PM,06/08/21-09:47PM,47.06,30.03,75.2
06/08/21,08:47PM,06/08/21-08:47PM,38.82,30.04,77
06/08/21,07:59PM,06/08/21-07:59PM,41.21,30.04,75.2
06/08/21,07:51PM,06/08/21-07:51PM,40.92,30.04,73.4
06/08/21,06:47PM,06/08/21-06:47PM,41.21,30.05,75.2
06/08/21,06:12PM,06/08/21-06:12PM,41.21,30.04,75.2
06/08/21,05:47PM,06/08/21-05:47PM,44.05,30.04,75.2
06/08/21,04:47PM,06/08/21-04:47PM,49.43,30.03,69.8
06/08/21,03:47PM,06/08/21-03:47PM,52.83,30.02,69.8
06/08/21,02:47PM,06/08/21-02:47PM,68.2,30.01,66.2
06/08/21,01:47PM,06/08/21-01:47PM,82.14,30,57.2
06/08/21,02:47AM,06/08/21-02:47AM,63.42,29.93,62.6
06/08/21,12:47AM,06/08/21-12:47AM,52.83,29.92,69.8
06/07/21,11:47PM,06/07/21-11:47PM,53.1,29.92,71.6
06/07/21,10:50PM,06/07/21-10:50PM,53.1,29.93,71.6
06/07/21,09:47PM,06/07/21-09:47PM,53.1,29.94,71.6
06/07/21,08:47PM,06/07/21-08:47PM,53.1,29.95,71.6
06/07/21,07:47PM,06/07/21-07:47PM,56.7,29.95,71.6
06/07/21,06:50PM,06/07/21-06:50PM,72.6,29.96,64.4
